"BehaviorSpace results (NetLogo 6.1.1)"
"complete.nlogo"
"best_case"
"03/10/2020 23:41:18:804 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","100","-25","30"
"[run number]","attacker-number-beach-a","initial-number-defending-b26","initial-number-attacking-b26","initial-number-t33","defender-number-base-a","initial-number-seaFury","attacker-number-beach-b","defender-number-base-b","show-health","defender-number-base-c","show-ammo","[step]","count defenders","count attackers"
"3","15","0","20","0","200","0","15","200","false","100","false","999","224","30"
"6","15","0","20","0","200","0","15","200","false","100","false","1018","305","30"
"1","15","0","20","0","200","0","15","200","false","100","false","918","332","30"
"7","15","0","20","0","200","0","15","200","false","100","false","100","500","30"
"3","15","0","20","0","200","0","15","200","false","100","false","1000","223","30"
"2","15","0","20","0","200","0","15","200","false","100","false","1091","333","30"
"5","15","0","20","0","200","0","15","200","false","100","false","909","345","30"
"6","15","0","20","0","200","0","15","200","false","100","false","1019","305","30"
"1","15","0","20","0","200","0","15","200","false","100","false","919","332","30"
"3","15","0","20","0","200","0","15","200","false","100","false","1001","223","30"
"2","15","0","20","0","200","0","15","200","false","100","false","1092","333","30"
"5","15","0","20","0","200","0","15","200","false","100","false","910","345","30"
"3","15","0","20","0","200","0","15","200","false","100","false","1002","222","30"
"1","15","0","20","0","200","0","15","200","false","100","false","920","332","30"
"6","15","0","20","0","200","0","15","200","false","100","false","1020","305","30"
"7","15","0","20","0","200","0","15","200","false","100","false","101","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","1093","333","30"
"3","15","0","20","0","200","0","15","200","false","100","false","1003","222","30"
"5","15","0","20","0","200","0","15","200","false","100","false","911","344","30"
"6","15","0","20","0","200","0","15","200","false","100","false","1021","305","30"
"1","15","0","20","0","200","0","15","200","false","100","false","921","332","30"
"2","15","0","20","0","200","0","15","200","false","100","false","1094","333","30"
"3","15","0","20","0","200","0","15","200","false","100","false","1004","220","30"
"5","15","0","20","0","200","0","15","200","false","100","false","912","344","30"
"6","15","0","20","0","200","0","15","200","false","100","false","1022","305","30"
"1","15","0","20","0","200","0","15","200","false","100","false","922","332","30"
"2","15","0","20","0","200","0","15","200","false","100","false","1095","333","30"
"7","15","0","20","0","200","0","15","200","false","100","false","102","500","30"
"3","15","0","20","0","200","0","15","200","false","100","false","1005","218","30"
"6","15","0","20","0","200","0","15","200","false","100","false","1023","305","30"
"1","15","0","20","0","200","0","15","200","false","100","false","923","332","30"
"5","15","0","20","0","200","0","15","200","false","100","false","913","344","30"
"2","15","0","20","0","200","0","15","200","false","100","false","1096","333","30"
"3","15","0","20","0","200","0","15","200","false","100","false","1006","214","30"
"6","15","0","20","0","200","0","15","200","false","100","false","1024","305","30"
"1","15","0","20","0","200","0","15","200","false","100","false","924","332","30"
"5","15","0","20","0","200","0","15","200","false","100","false","914","344","30"
"2","15","0","20","0","200","0","15","200","false","100","false","1097","333","30"
"3","15","0","20","0","200","0","15","200","false","100","false","1007","209","30"
"7","15","0","20","0","200","0","15","200","false","100","false","103","500","30"
"6","15","0","20","0","200","0","15","200","false","100","false","1025","305","30"
"1","15","0","20","0","200","0","15","200","false","100","false","925","331","30"
"2","15","0","20","0","200","0","15","200","false","100","false","1098","333","30"
"3","15","0","20","0","200","0","15","200","false","100","false","1008","203","30"
"5","15","0","20","0","200","0","15","200","false","100","false","915","344","30"
"3","15","0","20","0","200","0","15","200","false","100","false","1009","200","30"
"1","15","0","20","0","200","0","15","200","false","100","false","926","330","30"
"6","15","0","20","0","200","0","15","200","false","100","false","1026","305","30"
"2","15","0","20","0","200","0","15","200","false","100","false","1099","333","30"
"5","15","0","20","0","200","0","15","200","false","100","false","916","344","30"
"3","15","0","20","0","200","0","15","200","false","100","false","1010","197","30"
"7","15","0","20","0","200","0","15","200","false","100","false","104","500","30"
"1","15","0","20","0","200","0","15","200","false","100","false","927","330","30"
"6","15","0","20","0","200","0","15","200","false","100","false","1027","305","30"
"2","15","0","20","0","200","0","15","200","false","100","false","1100","333","30"
"3","15","0","20","0","200","0","15","200","false","100","false","1011","190","30"
"5","15","0","20","0","200","0","15","200","false","100","false","917","344","30"
"6","15","0","20","0","200","0","15","200","false","100","false","1028","305","30"
"1","15","0","20","0","200","0","15","200","false","100","false","928","330","30"
"3","15","0","20","0","200","0","15","200","false","100","false","1012","188","30"
"2","15","0","20","0","200","0","15","200","false","100","false","1101","333","30"
"5","15","0","20","0","200","0","15","200","false","100","false","918","344","30"
"3","15","0","20","0","200","0","15","200","false","100","false","1013","184","30"
"6","15","0","20","0","200","0","15","200","false","100","false","1029","305","30"
"7","15","0","20","0","200","0","15","200","false","100","false","105","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","1102","333","30"
"1","15","0","20","0","200","0","15","200","false","100","false","929","330","30"
"3","15","0","20","0","200","0","15","200","false","100","false","1014","183","30"
"5","15","0","20","0","200","0","15","200","false","100","false","919","343","30"
"3","15","0","20","0","200","0","15","200","false","100","false","1015","180","30"
"6","15","0","20","0","200","0","15","200","false","100","false","1030","305","30"
"2","15","0","20","0","200","0","15","200","false","100","false","1103","333","30"
"1","15","0","20","0","200","0","15","200","false","100","false","930","330","30"
"3","15","0","20","0","200","0","15","200","false","100","false","1016","179","30"
"5","15","0","20","0","200","0","15","200","false","100","false","920","343","30"
"2","15","0","20","0","200","0","15","200","false","100","false","1104","333","30"
"6","15","0","20","0","200","0","15","200","false","100","false","1031","305","30"
"1","15","0","20","0","200","0","15","200","false","100","false","931","330","30"
"3","15","0","20","0","200","0","15","200","false","100","false","1017","175","30"
"7","15","0","20","0","200","0","15","200","false","100","false","106","500","30"
"5","15","0","20","0","200","0","15","200","false","100","false","921","343","30"
"2","15","0","20","0","200","0","15","200","false","100","false","1105","333","30"
"3","15","0","20","0","200","0","15","200","false","100","false","1018","172","30"
"1","15","0","20","0","200","0","15","200","false","100","false","932","330","30"
"6","15","0","20","0","200","0","15","200","false","100","false","1032","305","30"
"5","15","0","20","0","200","0","15","200","false","100","false","922","343","30"
"3","15","0","20","0","200","0","15","200","false","100","false","1019","169","30"
"2","15","0","20","0","200","0","15","200","false","100","false","1106","333","30"
"6","15","0","20","0","200","0","15","200","false","100","false","1033","305","30"
"1","15","0","20","0","200","0","15","200","false","100","false","933","330","30"
"3","15","0","20","0","200","0","15","200","false","100","false","1020","168","30"
"7","15","0","20","0","200","0","15","200","false","100","false","107","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","1107","333","30"
"5","15","0","20","0","200","0","15","200","false","100","false","923","343","30"
"6","15","0","20","0","200","0","15","200","false","100","false","1034","303","30"
"1","15","0","20","0","200","0","15","200","false","100","false","934","330","30"
"3","15","0","20","0","200","0","15","200","false","100","false","1021","168","30"
"2","15","0","20","0","200","0","15","200","false","100","false","1108","333","30"
"5","15","0","20","0","200","0","15","200","false","100","false","924","342","30"
"3","15","0","20","0","200","0","15","200","false","100","false","1022","167","30"
"6","15","0","20","0","200","0","15","200","false","100","false","1035","303","30"
"1","15","0","20","0","200","0","15","200","false","100","false","935","330","30"
"3","15","0","20","0","200","0","15","200","false","100","false","1023","167","30"
"7","15","0","20","0","200","0","15","200","false","100","false","108","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","1109","333","30"
"5","15","0","20","0","200","0","15","200","false","100","false","925","342","30"
"3","15","0","20","0","200","0","15","200","false","100","false","1024","167","30"
"6","15","0","20","0","200","0","15","200","false","100","false","1036","303","30"
"1","15","0","20","0","200","0","15","200","false","100","false","936","329","30"
"3","15","0","20","0","200","0","15","200","false","100","false","1025","167","30"
"2","15","0","20","0","200","0","15","200","false","100","false","1110","333","30"
"6","15","0","20","0","200","0","15","200","false","100","false","1037","302","30"
"5","15","0","20","0","200","0","15","200","false","100","false","926","341","30"
"3","15","0","20","0","200","0","15","200","false","100","false","1026","165","30"
"1","15","0","20","0","200","0","15","200","false","100","false","937","329","30"
"2","15","0","20","0","200","0","15","200","false","100","false","1111","333","30"
"7","15","0","20","0","200","0","15","200","false","100","false","109","500","30"
"3","15","0","20","0","200","0","15","200","false","100","false","1027","165","30"
"6","15","0","20","0","200","0","15","200","false","100","false","1038","302","30"
"5","15","0","20","0","200","0","15","200","false","100","false","927","340","30"
"1","15","0","20","0","200","0","15","200","false","100","false","938","329","30"
