"BehaviorSpace results (NetLogo 6.1.1)"
"complete.nlogo"
"experiment"
"03/10/2020 19:51:26:889 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","100","-25","30"
"[run number]","attacker-number-beach-a","defender-number-base-a","initial-number-attacking-b26","initial-number-defending-b26","initial-number-t33","initial-number-seaFury","attacker-number-beach-b","defender-number-base-b","show-health","defender-number-base-c","show-ammo","[step]","count turtles","count attackers","count defenders"
"12","15","200","11","11","5","5","15","200","false","100","false","81","555","23","500"
"6","15","200","5","11","5","5","15","200","false","100","false","646","520","2","492"
"10","15","200","9","11","5","5","15","200","false","100","false","258","546","16","500"
"7","15","200","6","11","5","5","15","200","false","100","false","647","527","1","499"
"9","15","200","8","11","5","5","15","200","false","100","false","325","536","7","500"
"4","15","200","3","11","5","5","15","200","false","100","false","654","526","2","500"
"11","15","200","10","11","5","5","15","200","false","100","false","102","546","15","500"
"5","15","200","4","11","5","5","15","200","false","100","false","626","525","4","496"
"6","15","200","5","11","5","5","15","200","false","100","false","647","520","2","492"
"12","15","200","11","11","5","5","15","200","false","100","false","82","555","23","500"
"7","15","200","6","11","5","5","15","200","false","100","false","648","527","1","499"
"9","15","200","8","11","5","5","15","200","false","100","false","326","536","7","500"
"4","15","200","3","11","5","5","15","200","false","100","false","655","526","2","500"
"10","15","200","9","11","5","5","15","200","false","100","false","259","546","16","500"
"11","15","200","10","11","5","5","15","200","false","100","false","103","546","15","500"
"5","15","200","4","11","5","5","15","200","false","100","false","627","525","4","496"
"6","15","200","5","11","5","5","15","200","false","100","false","648","520","2","492"
"12","15","200","11","11","5","5","15","200","false","100","false","83","555","23","500"
"4","15","200","3","11","5","5","15","200","false","100","false","656","526","2","500"
"7","15","200","6","11","5","5","15","200","false","100","false","649","527","1","499"
"10","15","200","9","11","5","5","15","200","false","100","false","260","546","16","500"
"9","15","200","8","11","5","5","15","200","false","100","false","327","536","7","500"
"11","15","200","10","11","5","5","15","200","false","100","false","104","546","15","500"
"5","15","200","4","11","5","5","15","200","false","100","false","628","525","4","496"
"6","15","200","5","11","5","5","15","200","false","100","false","649","520","2","492"
"4","15","200","3","11","5","5","15","200","false","100","false","657","526","2","500"
"7","15","200","6","11","5","5","15","200","false","100","false","650","527","1","499"
"12","15","200","11","11","5","5","15","200","false","100","false","84","555","23","500"
"9","15","200","8","11","5","5","15","200","false","100","false","328","536","7","500"
"10","15","200","9","11","5","5","15","200","false","100","false","261","546","16","500"
"5","15","200","4","11","5","5","15","200","false","100","false","629","525","4","496"
"11","15","200","10","11","5","5","15","200","false","100","false","105","546","15","500"
"6","15","200","5","11","5","5","15","200","false","100","false","650","520","2","492"
"4","15","200","3","11","5","5","15","200","false","100","false","658","526","2","500"
"7","15","200","6","11","5","5","15","200","false","100","false","651","527","1","499"
"9","15","200","8","11","5","5","15","200","false","100","false","329","536","7","500"
"12","15","200","11","11","5","5","15","200","false","100","false","85","555","23","500"
"10","15","200","9","11","5","5","15","200","false","100","false","262","546","16","500"
"5","15","200","4","11","5","5","15","200","false","100","false","630","525","4","496"
"11","15","200","10","11","5","5","15","200","false","100","false","106","546","15","500"
"6","15","200","5","11","5","5","15","200","false","100","false","651","520","2","492"
"4","15","200","3","11","5","5","15","200","false","100","false","659","526","2","500"
"7","15","200","6","11","5","5","15","200","false","100","false","652","527","1","499"
"9","15","200","8","11","5","5","15","200","false","100","false","330","536","7","500"
"12","15","200","11","11","5","5","15","200","false","100","false","86","555","23","500"
"5","15","200","4","11","5","5","15","200","false","100","false","631","525","4","496"
"10","15","200","9","11","5","5","15","200","false","100","false","263","546","16","500"
"11","15","200","10","11","5","5","15","200","false","100","false","107","546","15","500"
"6","15","200","5","11","5","5","15","200","false","100","false","652","520","2","492"
"4","15","200","3","11","5","5","15","200","false","100","false","660","526","2","500"
"7","15","200","6","11","5","5","15","200","false","100","false","653","527","1","499"
"9","15","200","8","11","5","5","15","200","false","100","false","331","536","7","500"
"5","15","200","4","11","5","5","15","200","false","100","false","632","525","4","496"
"10","15","200","9","11","5","5","15","200","false","100","false","264","546","16","500"
"12","15","200","11","11","5","5","15","200","false","100","false","87","555","23","500"
"6","15","200","5","11","5","5","15","200","false","100","false","653","520","2","492"
"11","15","200","10","11","5","5","15","200","false","100","false","108","546","15","500"
"4","15","200","3","11","5","5","15","200","false","100","false","661","526","2","500"
"7","15","200","6","11","5","5","15","200","false","100","false","654","526","1","498"
"9","15","200","8","11","5","5","15","200","false","100","false","332","536","7","500"
"5","15","200","4","11","5","5","15","200","false","100","false","633","525","4","496"
"10","15","200","9","11","5","5","15","200","false","100","false","265","546","16","500"
"6","15","200","5","11","5","5","15","200","false","100","false","654","520","2","492"
"12","15","200","11","11","5","5","15","200","false","100","false","88","555","23","500"
"11","15","200","10","11","5","5","15","200","false","100","false","109","546","15","500"
"4","15","200","3","11","5","5","15","200","false","100","false","662","526","2","500"
"7","15","200","6","11","5","5","15","200","false","100","false","655","525","1","497"
"9","15","200","8","11","5","5","15","200","false","100","false","333","536","7","500"
"5","15","200","4","11","5","5","15","200","false","100","false","634","525","4","496"
"6","15","200","5","11","5","5","15","200","false","100","false","655","520","2","492"
"10","15","200","9","11","5","5","15","200","false","100","false","266","546","16","500"
"12","15","200","11","11","5","5","15","200","false","100","false","89","555","23","500"
"4","15","200","3","11","5","5","15","200","false","100","false","663","526","2","500"
"11","15","200","10","11","5","5","15","200","false","100","false","110","546","15","500"
"7","15","200","6","11","5","5","15","200","false","100","false","656","525","1","497"
"9","15","200","8","11","5","5","15","200","false","100","false","334","536","7","500"
"5","15","200","4","11","5","5","15","200","false","100","false","635","525","4","496"
"6","15","200","5","11","5","5","15","200","false","100","false","656","520","2","492"
"4","15","200","3","11","5","5","15","200","false","100","false","664","526","2","500"
"10","15","200","9","11","5","5","15","200","false","100","false","267","546","16","500"
"12","15","200","11","11","5","5","15","200","false","100","false","90","555","23","500"
"11","15","200","10","11","5","5","15","200","false","100","false","111","546","15","500"
"7","15","200","6","11","5","5","15","200","false","100","false","657","525","1","497"
"9","15","200","8","11","5","5","15","200","false","100","false","335","536","7","500"
"5","15","200","4","11","5","5","15","200","false","100","false","636","524","3","496"
"6","15","200","5","11","5","5","15","200","false","100","false","657","520","2","492"
"4","15","200","3","11","5","5","15","200","false","100","false","665","526","2","500"
"10","15","200","9","11","5","5","15","200","false","100","false","268","546","16","500"
"11","15","200","10","11","5","5","15","200","false","100","false","112","546","15","500"
"12","15","200","11","11","5","5","15","200","false","100","false","91","555","23","500"
"7","15","200","6","11","5","5","15","200","false","100","false","658","524","1","496"
"9","15","200","8","11","5","5","15","200","false","100","false","336","536","7","500"
"5","15","200","4","11","5","5","15","200","false","100","false","637","524","3","496"
"6","15","200","5","11","5","5","15","200","false","100","false","658","520","2","492"
"4","15","200","3","11","5","5","15","200","false","100","false","666","526","2","500"
"10","15","200","9","11","5","5","15","200","false","100","false","269","546","16","500"
"7","15","200","6","11","5","5","15","200","false","100","false","659","524","1","496"
"11","15","200","10","11","5","5","15","200","false","100","false","113","546","15","500"
"12","15","200","11","11","5","5","15","200","false","100","false","92","555","23","500"
"6","15","200","5","11","5","5","15","200","false","100","false","659","520","2","492"
"5","15","200","4","11","5","5","15","200","false","100","false","638","524","3","496"
"9","15","200","8","11","5","5","15","200","false","100","false","337","536","7","500"
"4","15","200","3","11","5","5","15","200","false","100","false","667","526","2","500"
"7","15","200","6","11","5","5","15","200","false","100","false","660","524","1","496"
"10","15","200","9","11","5","5","15","200","false","100","false","270","546","16","500"
"11","15","200","10","11","5","5","15","200","false","100","false","114","546","15","500"
"12","15","200","11","11","5","5","15","200","false","100","false","93","555","23","500"
"5","15","200","4","11","5","5","15","200","false","100","false","639","524","3","496"
